Unnamed: 0,Z_FFT(f)
X Unit(Hz),Y Unit(mm)
X Value,Y Value(Real)
0,0.07182858098531142
0.0457763671875,-0.036722867662319914
0.091552734375,0.000671805366891931
0.1373291015625,-0.0007743622632006009
0.18310546875,0.0038168782339198515
0.2288818359375,-0.003294635007478064
0.274658203125,-0.000702004797403788
0.3204345703125,0.001790710371096793
0.3662109375,-0.0016160355471583898
0.4119873046875,0.0013683037423106725
0.457763671875,-0.0005344817850527761
0.5035400390625,0.00021914088677021937
0.54931640625,9.371014186854154e-05
0.5950927734375,-0.0005100608859720523
0.640869140625,0.0007786178457536153
0.6866455078125,-0.0014051680636839592
0.732421875,0.0013974832882013288
0.7781982421875,-4.912167028692238e-05
0.823974609375,-0.0011571481763894553
0.8697509765625,0.0012600539776030928
0.91552734375,-0.0009090961725632951
0.9613037109375,-8.27379693646435e-05
1.007080078125,0.0005692117497346771
1.0528564453125,-0.00016827870297220215
1.0986328125,0.0006374577310452878
1.1444091796875,-0.0009051286156136484
1.190185546875,0.0005054475877841469
1.2359619140625,0.00035114138086100866
1.28173828125,-0.0015216729707390186
1.3275146484375,0.0008736538461562304
1.373291015625,0.001397070718667237
1.4190673828125,-0.002445863174216356
1.46484375,0.0013754200836046948
1.5106201171875,-0.00017086003367694502
1.556396484375,4.4241005525691435e-05
1.6021728515625,1.709272900995984e-05
1.64794921875,-0.00011204948435761253
1.6937255859375,-0.0005673869054589886
1.739501953125,0.0011686472589644836
1.7852783203125,-0.0006656285904682591
1.8310546875,0.00019157990038820571
1.8768310546875,-0.00018058294415368437
1.922607421875,-5.3202644068051086e-05
1.9683837890625,0.00011178647696397093
2.01416015625,0.00023690773787166108
2.0599365234375,-0.00032816097927934607
2.105712890625,-0.0003493570943646773
2.1514892578125,0.0007717684979979822
2.197265625,-0.0006177337468216137
2.2430419921875,0.00013948485388937115
2.288818359375,0.0006515167001452937
2.3345947265625,-0.0009789094974621548
2.38037109375,0.0007447835059792851
2.4261474609375,-0.00023577905494676088
2.471923828125,-0.00023675205795825605
2.5177001953125,0.0003443511218392814
2.5634765625,0.00012606228949607612
2.6092529296875,-0.0008193049438887101
2.655029296875,0.0008278717018583848
2.7008056640625,4.1318241272847445e-05
2.74658203125,-0.0007866649980314833
2.7923583984375,0.00040995732319970557
2.838134765625,0.0003289999028766033
2.8839111328125,-0.000673325359912269
2.9296875,0.0008356101943718386
2.9754638671875,-0.0005593863647845865
3.021240234375,-0.00011554938339486398
3.0670166015625,0.0004718127115665993
3.11279296875,-0.00023729781162273866
3.1585693359375,5.787687484826165e-05
3.204345703125,-0.0002197217128241391
3.2501220703125,-5.7320539426086725e-06
