S,Z_FFT(f)
X Unit(Hz),Y Unit(mm)
X Value,Y Value(Real)
11.6875,5.277577130868849e-05
11.75,-0.00013971310863780673
11.8125,-0.00010856198429110009
11.875,0.0006728023436153308
11.9375,-0.0009097947213376756
12,0.0011268267599007231
12.0625,-0.0012040576393701485
12.125,0.000716579108939186
12.1875,-0.0003710414659963135
12.25,0.0004771147814608412
12.3125,-0.00046818496457490255
12.375,0.0003990303412138019
12.4375,-0.00041814365658865427
12.5,0.00017046166078671376
12.5625,-0.00013309502833180886
12.625,5.268950076242618e-05
12.6875,0.0005005435923521873
12.75,-0.00034796727277353057
12.8125,-0.00037952295883769693
12.875,0.0005257357429400145
12.9375,-0.0003032980089301418
